362568.1087,204409.4517,231203.7491,147779.3402,83375.31579,50587.55876,45755.90285,25919.27147,0.360614,0.229958,0.637684,0.126199,S0
347309.4252,187189.9043,229630.558,149363.1043,86380.45442,48169.96718,43710.50942,25269.19548,0.3762785,0.2495755,0.6622495,0.1258385,S0
432545.2477,255372.8287,240000.2364,154153.8594,131934.4004,54923.56657,51211.92436,31016.53211,0.535993,0.289676,0.585630333,0.120494333,S0
406155.7944,236252.534,231759.6347,153480.7981,120116.9555,53716.21526,48538.77349,29558.09239,0.504228,0.28198775,0.59751475,0.12135,S0
414265.1106,225322.6975,232604.5137,158024.7876,114861.1825,52798.71604,47475.30876,28892.14405,0.4829116,0.2676038,0.5836678,0.1164314,S0
393701.1078,215753.1721,228419.6675,156415.9569,108800.4813,51519.03565,46221.74988,28152.70556,0.4654775,0.267979667,0.605278833,0.119918667,S0
383321.0527,211809.3041,225679.3139,156936.0181,104501.3022,50894.86695,45320.46633,27630.35253,0.452717571,0.264719714,0.611917143,0.120547857,S0
372794.1762,210483.1204,225116.7393,157115.6841,102442.3843,50960.11155,44693.69032,27309.95798,0.445878375,0.2684185,0.62786075,0.122323875,S0
365898.9265,207394.323,223938.1465,157193.5644,99916.06974,50277.82347,44246.36373,27005.10055,0.437622,0.267094778,0.634801222,0.123274,S0
358323.3929,203921.7954,222456.9139,156916.4736,97964.70382,49982.1818,43972.60314,26832.92716,0.4323067,0.2680965,0.6433978,0.1252529,S0
353182.7834,201861.1292,222084.1025,156650.5254,96146.94844,49657.32058,43615.54542,26567.93053,0.425467455,0.267212091,0.650686,0.125929636,S0
347775.5825,199487.8377,220821.6639,156103.9143,94479.53797,49401.97489,43253.30051,26371.50013,0.420672833,0.266952417,0.656277583,0.12678625,S0
342945.4712,197323.1792,219769.1885,155631.2393,93179.16535,49177.04408,42997.92302,26237.14217,0.417121462,0.267356615,0.661705923,0.127812308,S0
345360.7418,199794.7404,220814.384,156637.6461,92693.85336,49627.1474,42829.29371,26153.09309,0.413650857,0.264637143,0.658880714,0.126387143,S0
354171.8298,201973.7685,221863.1183,156549.7315,95370.78214,51820.09675,43324.54474,26533.33382,0.4235152,0.265541267,0.647979,0.1249778,S0
362945.8078,203285.672,223323.9519,156637.3146,96683.34149,52812.94172,43511.36232,26593.64342,0.426703563,0.263651563,0.638472313,0.123019625,S0
368421.4658,207400.3263,233948.0648,163481.6084,99524.82813,54816.63463,44731.35225,27036.76677,0.422717529,0.266844706,0.653018529,0.124070941,S0
400258.9633,221825.9474,238223.1998,165219.2262,104333.1883,56305.7688,46369.34752,28056.41657,0.432483444,0.262999889,0.635085278,0.121557389,S0
424097.8028,235949.5594,243745.0039,166186.3355,106618.8204,57484.03267,47344.82362,28405.92322,0.432385105,0.258272737,0.622827053,0.119163368,S0
434865.7769,240232.6631,244783.7203,166053.6366,108895.0973,58468.76662,48180.75448,28837.60268,0.4395245,0.25725545,0.6123688,0.1182144,S0
428228.5494,236970.9885,243017.5888,165238.9214,107350.3655,57879.66866,47768.07035,28653.26511,0.436124048,0.257326476,0.616679667,0.118953143,S0
442840.1723,249387.1812,245100.9857,165559.2764,110647.41,59284.28353,50096.3631,30024.06645,0.444607455,0.256536545,0.606162364,0.119548136,S0
461083.9863,259793.3835,249688.761,166788.973,122016.6029,65817.26138,51670.6653,30900.27167,0.471423391,0.264143261,0.59748313,0.118701261,S0
479029.3805,262810.8416,250534.7036,167672.0177,121024.1667,65570.11946,51616.05005,30833.5143,0.46693525,0.257725458,0.585202917,0.116108375,S0
477134.317,261855.6709,248969.2716,166978.1662,119671.3556,64889.39305,51145.78634,30594.9366,0.4647582,0.25549736,0.58138452,0.11515768,S0
470655.2224,258706.54,247685.1625,166478.6839,118231.2242,64236.52618,50818.99703,30386.09592,0.461552962,0.255916231,0.585885346,0.116042692,S0
463888.3731,255765.3044,246189.7724,166081.3354,117587.9009,63829.57962,50433.48152,30210.45079,0.462477889,0.259410963,0.590850667,0.116942481,S0
459706.9673,253174.2423,245390.8156,165801.8404,116248.6999,63247.95501,50099.7564,30034.91202,0.458740643,0.258393964,0.592797679,0.116997321,S1
458405.0706,251781.1331,244260.3676,165263.2194,114860.9347,62586.33943,49759.67198,29847.57863,0.455248966,0.255695,0.589731103,0.116251207,S1
454803.6806,250017.4491,243044.9128,164722.5412,113529.3589,62009.14331,49419.42341,29677.24647,0.452091133,0.254299067,0.589843033,0.116139133,S1
452242.4873,248644.6893,242196.7102,164787.347,113272.0757,61836.51475,49214.83251,29619.3983,0.4523273,0.255459867,0.592590433,0.116554333,S1
450697.1348,248622.9739,241481.9691,164760.3293,112816.2194,61824.04479,49139.39874,29605.67225,0.451476867,0.255320333,0.593803733,0.116969033,S1
439924.0518,241217.8379,239621.0241,164342.3274,107917.0249,61083.8638,48250.18334,29008.30036,0.4353367,0.2520523,0.603800167,0.118018733,S1
438362.6387,240840.5881,239573.1096,164311.3039,107636.683,60954.91631,48208.63618,28991.85572,0.434068467,0.252494733,0.607158133,0.1185611,S1
432797.5424,240398.0794,238550.4446,163429.2345,107054.1222,60840.105,48080.97268,28934.54005,0.433211667,0.254591233,0.614011633,0.120029533,S1
432446.9213,240364.3366,238466.8588,163509.9929,106955.7007,60896.86495,48058.58714,28936.62289,0.4328858,0.254577667,0.6146056,0.120121467,S1
431081.4127,239703.7536,238331.3537,163225.7527,106865.9267,60863.24115,48052.2354,28939.91525,0.432696667,0.2554524,0.617299367,0.120704933,S1
