238370.2219,119631.1204,155487.1868,92671.29325,81011.48304,47568.66919,59598.83669,33705.93473,0.521017,0.339856,0.652293,0.250026,S0
241274.7307,120995.2638,157077.0214,89836.8712,80186.11471,46875.00016,58080.97792,33431.90985,0.5105945,0.332433,0.651045,0.240836,S0
242597.658,120509.3642,158357.4574,88861.81719,79869.61933,46603.49977,57527.1866,33565.84349,0.504530667,0.32932,0.652749,0.237242333,S0
242895.1016,120789.9839,158899.1785,88318.28387,80211.03619,46417.68642,57200.14297,33665.85252,0.5049135,0.3302955,0.65417675,0.2355835,S0
243185.6345,120615.4499,158956.9213,88154.31976,80301.28359,46215.84691,56979.25573,33668.77468,0.505273,0.330259,0.6536376,0.2343814,S0
243259.916,120759.6581,158907.4904,88031.34277,80174.29596,46057.74315,56915.89089,33562.39151,0.504613833,0.329628167,0.6532365,0.234036833,S0
246866.8005,125902.0768,159425.7341,88635.71628,80412.60068,46398.30693,56891.26391,33535.43774,0.50446,0.326081857,0.646392286,0.230792857,S0
247994.0487,126847.0109,160134.6628,88943.87861,80330.1419,46620.96855,56913.09993,33550.78505,0.501785875,0.324281,0.646243375,0.2298205,S0
252019.6531,129342.9804,160146.9014,89121.55824,80236.8165,46647.45329,56994.75213,33589.45982,0.501149111,0.319324667,0.637082667,0.226821,S0
252338.0585,128363.4931,160553.4811,88936.53896,80461.03774,46556.8881,56926.65468,33562.21321,0.5012611,0.3197111,0.6377201,0.2262051,S0
252122.8544,127897.439,160309.2148,88950.45222,80392.12046,46521.36281,56845.80235,33557.88396,0.501589636,0.319632727,0.637158273,0.226020545,S0
251973.2724,127229.6781,160197.6842,89143.66322,80445.16656,46437.46105,56839.04689,33539.59585,0.502266167,0.319970833,0.636982667,0.226082333,S0
252147.2536,127078.7119,160661.37,88826.78881,80674.27533,46324.57041,57074.72358,33482.23066,0.502235692,0.320598923,0.638278385,0.226816,S0
252713.1937,126765.9882,160777.2407,88619.20163,80537.27807,46303.49166,57066.25284,33490.95725,0.501026071,0.3193295,0.637258429,0.226257929,S0
252756.6994,126570.0105,161030.9855,88569.58526,80527.08162,46248.90111,57003.32601,33485.44298,0.500185067,0.319191933,0.6380804,0.2259412,S0
252872.0809,126448.2377,160843.194,88581.3919,80479.12046,46188.58738,56956.78404,33504.6074,0.50046875,0.318821875,0.63699275,0.22563025,S0
254499.7438,127237.198,161056.5016,88479.17263,80517.7483,46160.69923,57057.85463,33576.58866,0.500048118,0.317080059,0.634008176,0.224660706,S0
263774.6764,131155.2728,160978.1095,88756.72946,81111.76587,46628.88021,57297.32842,33654.7795,0.504008167,0.311487833,0.619830056,0.220269167,S0
